"ensemble" "local_corr_tmin" "local_corr_tmax" "extent_space" "extent_time" "irrep_col" "outlier_cutoff" "boot_method" "boot_R" "boot_seed" "boot_l" "boot_r" "pion_decay_constant_val" "pion_decay_constant_boot"
"1052" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1052 0.0602064555926181 0.0602088401633627
"1053" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1053 0.0602064555926181 0.0602059195736099
"1054" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1054 0.0602064555926181 0.0602049745663258
"1055" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1055 0.0602064555926181 0.0602053774000486
"1056" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1056 0.0602064555926181 0.06020636669841
"1057" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1057 0.0602064555926181 0.060205757441491
"1058" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1058 0.0602064555926181 0.0602037111422958
"1059" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1059 0.0602064555926181 0.0602060962134921
"1060" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1060 0.0602064555926181 0.0602068383105435
"1061" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1061 0.0602064555926181 0.0602071067175041
"1062" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1062 0.0602064555926181 0.0602056777303426
"1063" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1063 0.0602064555926181 0.060207185038266
"1064" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1064 0.0602064555926181 0.0602084355678444
"1065" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1065 0.0602064555926181 0.0602046702884295
"1066" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1066 0.0602064555926181 0.0602078395313315
"1067" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1067 0.0602064555926181 0.0602092384790833
"1068" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1068 0.0602064555926181 0.0602029909102046
"1069" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1069 0.0602064555926181 0.0602048683140456
"1070" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1070 0.0602064555926181 0.0602064091430892
"1071" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1071 0.0602064555926181 0.0602036176943309
"1072" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1072 0.0602064555926181 0.060206341425729
"1073" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1073 0.0602064555926181 0.0602070922315275
"1074" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1074 0.0602064555926181 0.0602070346425463
"1075" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1075 0.0602064555926181 0.0602079253650008
"1076" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1076 0.0602064555926181 0.0602075101971609
"1077" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1077 0.0602064555926181 0.0602082332103459
"1078" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1078 0.0602064555926181 0.0602065613030596
"1079" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1079 0.0602064555926181 0.0602051514614191
"1080" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1080 0.0602064555926181 0.0602046162307986
"1081" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1081 0.0602064555926181 0.0602048281026301
"1082" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1082 0.0602064555926181 0.060208073420548
"1083" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1083 0.0602064555926181 0.060208179210304
"1084" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1084 0.0602064555926181 0.0602033781359866
"1085" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1085 0.0602064555926181 0.0602036818765517
"1086" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1086 0.0602064555926181 0.0602031853126684
"1087" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1087 0.0602064555926181 0.060209188739358
"1088" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1088 0.0602064555926181 0.0602075801794694
"1089" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1089 0.0602064555926181 0.0602073124171533
"1090" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1090 0.0602064555926181 0.0602052762180436
"1091" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1091 0.0602064555926181 0.0602081413954204
"1092" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1092 0.0602064555926181 0.0602056047982609
"1093" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1093 0.0602064555926181 0.0602077383622885
"1094" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1094 0.0602064555926181 0.0602077035757288
"1095" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1095 0.0602064555926181 0.0602081240979371
"1096" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1096 0.0602064555926181 0.060209133550684
"1097" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1097 0.0602064555926181 0.0602077360141979
"1098" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1098 0.0602064555926181 0.0602051404381308
"1099" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1099 0.0602064555926181 0.0602092620144259
"1100" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1100 0.0602064555926181 0.060205759814172
"1101" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1101 0.0602064555926181 0.0602063479370634
"1102" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1102 0.0602064555926181 0.0602049145283981
"1103" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1103 0.0602064555926181 0.060206268185891
"1104" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1104 0.0602064555926181 0.0602077532932748
"1105" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1105 0.0602064555926181 0.0602026313025481
"1106" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1106 0.0602064555926181 0.0602087726560786
"1107" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1107 0.0602064555926181 0.0602054093505076
"1108" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1108 0.0602064555926181 0.0602039198948879
"1109" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1109 0.0602064555926181 0.0602050453095994
"1110" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1110 0.0602064555926181 0.0602075978287522
"1111" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1111 0.0602064555926181 0.060207396092117
"1112" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1112 0.0602064555926181 0.0602050599897646
"1113" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1113 0.0602064555926181 0.0602054544589849
"1114" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1114 0.0602064555926181 0.0602055675074488
"1115" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1115 0.0602064555926181 0.0602068131652063
"1116" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1116 0.0602064555926181 0.0602069820543033
"1117" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1117 0.0602064555926181 0.0602070061269171
"1118" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1118 0.0602064555926181 0.0602066477882749
"1119" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1119 0.0602064555926181 0.0602073063777844
"1120" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1120 0.0602064555926181 0.0602091057239089
"1121" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1121 0.0602064555926181 0.0602038471158533
"1122" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1122 0.0602064555926181 0.0602045680322286
"1123" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1123 0.0602064555926181 0.0602078017918498
"1124" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1124 0.0602064555926181 0.0602073205420201
"1125" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1125 0.0602064555926181 0.0602064443767735
"1126" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1126 0.0602064555926181 0.0602045442480078
"1127" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1127 0.0602064555926181 0.0602071957494804
"1128" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1128 0.0602064555926181 0.0602066584161925
"1129" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1129 0.0602064555926181 0.0602044043433131
"1130" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1130 0.0602064555926181 0.060207602593541
"1131" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1131 0.0602064555926181 0.0602081427237999
"1132" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1132 0.0602064555926181 0.0602095203996388
"1133" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1133 0.0602064555926181 0.0602063184021141
"1134" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1134 0.0602064555926181 0.0602073798188987
"1135" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1135 0.0602064555926181 0.0602059501287408
"1136" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1136 0.0602064555926181 0.0602056569597947
"1137" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1137 0.0602064555926181 0.0602071077538485
"1138" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1138 0.0602064555926181 0.0602052868037797
"1139" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1139 0.0602064555926181 0.0602068327549248
"1140" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1140 0.0602064555926181 0.060207912549289
"1141" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1141 0.0602064555926181 0.0602051770361049
"1142" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1142 0.0602064555926181 0.0602058939662243
"1143" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1143 0.0602064555926181 0.0602064505372805
"1144" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1144 0.0602064555926181 0.0602068483574438
"1145" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1145 0.0602064555926181 0.0602084589918341
"1146" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1146 0.0602064555926181 0.0602042193273078
"1147" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1147 0.0602064555926181 0.0602084027368707
"1148" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1148 0.0602064555926181 0.0602086631867795
"1149" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1149 0.0602064555926181 0.0602072204004871
"1150" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1150 0.0602064555926181 0.060208337120408
"1151" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1151 0.0602064555926181 0.0602063591788949
"1152" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1152 0.0602064555926181 0.0602051419600075
"1153" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1153 0.0602064555926181 0.0602055499511399
"1154" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1154 0.0602064555926181 0.0602068832340499
"1155" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1155 0.0602064555926181 0.0602063490648485
"1156" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1156 0.0602064555926181 0.0602049939575681
"1157" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1157 0.0602064555926181 0.0602058895614811
"1158" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1158 0.0602064555926181 0.0602105434536084
"1159" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1159 0.0602064555926181 0.060208064923639
"1160" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1160 0.0602064555926181 0.0602077488017396
"1161" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1161 0.0602064555926181 0.0602059108584778
"1162" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1162 0.0602064555926181 0.06020667042378
"1163" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1163 0.0602064555926181 0.0602057019970583
"1164" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1164 0.0602064555926181 0.0602081896857123
"1165" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1165 0.0602064555926181 0.0602061656973579
"1166" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1166 0.0602064555926181 0.0602080091237717
"1167" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1167 0.0602064555926181 0.0602067194715925
"1168" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1168 0.0602064555926181 0.0602056741885326
"1169" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1169 0.0602064555926181 0.0602038114630369
"1170" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1170 0.0602064555926181 0.0602068220206184
"1171" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1171 0.0602064555926181 0.0602067334469744
"1172" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1172 0.0602064555926181 0.0602055698675696
"1173" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1173 0.0602064555926181 0.0602060829463361
"1174" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1174 0.0602064555926181 0.0602079515504768
"1175" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1175 0.0602064555926181 0.06020663026289
"1176" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1176 0.0602064555926181 0.0602055589892875
"1177" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1177 0.0602064555926181 0.0602044464848474
"1178" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1178 0.0602064555926181 0.0602075055378532
"1179" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1179 0.0602064555926181 0.0602066483651486
"1180" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1180 0.0602064555926181 0.0602055483802609
"1181" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1181 0.0602064555926181 0.0602056868917574
"1182" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1182 0.0602064555926181 0.0602023333241527
"1183" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1183 0.0602064555926181 0.0602069233401439
"1184" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1184 0.0602064555926181 0.0602049094076236
"1185" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1185 0.0602064555926181 0.0602083087996858
"1186" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1186 0.0602064555926181 0.0602051863373937
"1187" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1187 0.0602064555926181 0.0602051688799577
"1188" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1188 0.0602064555926181 0.0602055945387235
"1189" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1189 0.0602064555926181 0.0602051022027305
"1190" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1190 0.0602064555926181 0.0602050084252538
"1191" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1191 0.0602064555926181 0.0602047090391555
"1192" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1192 0.0602064555926181 0.060205069298988
"1193" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1193 0.0602064555926181 0.060206904634484
"1194" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1194 0.0602064555926181 0.0602073995515845
"1195" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1195 0.0602064555926181 0.0602033291214954
"1196" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1196 0.0602064555926181 0.0602027954638543
"1197" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1197 0.0602064555926181 0.0602028458793633
"1198" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1198 0.0602064555926181 0.0602035082017245
"1199" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1199 0.0602064555926181 0.0602052710622633
"1200" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1200 0.0602064555926181 0.060206614700515
"1201" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1201 0.0602064555926181 0.0602042398476432
"1202" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1202 0.0602064555926181 0.0602077457191374
"1203" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1203 0.0602064555926181 0.0602072428278303
"1204" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1204 0.0602064555926181 0.060205992170521
"1205" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1205 0.0602064555926181 0.0602081213025816
"1206" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1206 0.0602064555926181 0.0602054853560631
"1207" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1207 0.0602064555926181 0.0602039762036887
"1208" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1208 0.0602064555926181 0.0602067563523129
"1209" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1209 0.0602064555926181 0.0602063712320695
"1210" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1210 0.0602064555926181 0.0602063624814186
"1211" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1211 0.0602064555926181 0.0602037067374978
"1212" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1212 0.0602064555926181 0.0602068772438184
"1213" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1213 0.0602064555926181 0.0602039300615742
"1214" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1214 0.0602064555926181 0.0602045583904799
"1215" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1215 0.0602064555926181 0.0602031250603909
"1216" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1216 0.0602064555926181 0.0602044214981855
"1217" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1217 0.0602064555926181 0.0602064973441944
"1218" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1218 0.0602064555926181 0.0602054053971975
"1219" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1219 0.0602064555926181 0.0602076757612861
"1220" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1220 0.0602064555926181 0.0602069278603354
"1221" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1221 0.0602064555926181 0.0602058743396415
"1222" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1222 0.0602064555926181 0.0602072125952952
"1223" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1223 0.0602064555926181 0.0602081666845734
"1224" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1224 0.0602064555926181 0.0602073162965478
"1225" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1225 0.0602064555926181 0.0602046208239582
"1226" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1226 0.0602064555926181 0.0602085852958249
"1227" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1227 0.0602064555926181 0.0602056792776768
"1228" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1228 0.0602064555926181 0.0602079465011569
"1229" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1229 0.0602064555926181 0.0602081738564046
"1230" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1230 0.0602064555926181 0.0602066677526656
"1231" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1231 0.0602064555926181 0.0602075288313051
"1232" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1232 0.0602064555926181 0.0602054756386945
"1233" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1233 0.0602064555926181 0.0602075754735168
"1234" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1234 0.0602064555926181 0.0602070110848151
"1235" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1235 0.0602064555926181 0.0602042083804599
"1236" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1236 0.0602064555926181 0.0602042446571938
"1237" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1237 0.0602064555926181 0.0602052878432768
"1238" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1238 0.0602064555926181 0.0602053328218525
"1239" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1239 0.0602064555926181 0.0602073286286127
"1240" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1240 0.0602064555926181 0.0602051564398106
"1241" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1241 0.0602064555926181 0.0602059948915066
"1242" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1242 0.0602064555926181 0.0602067727703339
"1243" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1243 0.0602064555926181 0.0602095457940278
"1244" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1244 0.0602064555926181 0.0602056412521209
"1245" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1245 0.0602064555926181 0.0602065270817017
"1246" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1246 0.0602064555926181 0.0602076622558982
"1247" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1247 0.0602064555926181 0.0602055959901414
"1248" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1248 0.0602064555926181 0.0602087450868477
"1249" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1249 0.0602064555926181 0.0602062773510656
"1250" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1250 0.0602064555926181 0.0602064621772026
"1251" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1251 0.0602064555926181 0.0602048177016788
"1252" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1252 0.0602064555926181 0.0602075935268571
"1253" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1253 0.0602064555926181 0.0602036096623423
"1254" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1254 0.0602064555926181 0.0602067068842274
"1255" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1255 0.0602064555926181 0.060205143105315
"1256" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1256 0.0602064555926181 0.060203680239896
"1257" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1257 0.0602064555926181 0.060207141664772
"1258" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1258 0.0602064555926181 0.0602027173396538
"1259" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1259 0.0602064555926181 0.0602057154253731
"1260" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1260 0.0602064555926181 0.0602058769048342
"1261" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1261 0.0602064555926181 0.0602068487066463
"1262" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1262 0.0602064555926181 0.0602075866593113
"1263" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1263 0.0602064555926181 0.060206858318975
"1264" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1264 0.0602064555926181 0.0602087097155472
"1265" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1265 0.0602064555926181 0.0602084167512504
"1266" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1266 0.0602064555926181 0.0602075396823392
"1267" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1267 0.0602064555926181 0.0602051424681793
"1268" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1268 0.0602064555926181 0.060206077414911
"1269" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1269 0.0602064555926181 0.0602044099043079
"1270" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1270 0.0602064555926181 0.0602074654693628
"1271" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1271 0.0602064555926181 0.0602057937786733
"1272" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1272 0.0602064555926181 0.0602060944188634
"1273" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1273 0.0602064555926181 0.0602035598129437
"1274" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1274 0.0602064555926181 0.0602052360234012
"1275" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1275 0.0602064555926181 0.0602079399468907
"1276" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1276 0.0602064555926181 0.0602058664224429
"1277" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1277 0.0602064555926181 0.0602041251661114
"1278" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1278 0.0602064555926181 0.0602056470447657
"1279" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1279 0.0602064555926181 0.060205039687228
"1280" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1280 0.0602064555926181 0.0602093386819731
"1281" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1281 0.0602064555926181 0.0602041554651311
"1282" "cA2.09.48" 20 40 48 96 1 3 "jackknife" 500 1 1 1282 0.0602064555926181 0.0602087977230193
