"ensemble" "extent_space" "extent_time" "channel" "irrep" "total_momentum_d_sq" "irrep_col" "irrep_row" "outlier_cutoff" "boot_method" "boot_R" "boot_seed" "boot_l" "pion_total_momentum_d_sq" "pion_tmin" "pion_tmax" "gevp_sort_type" "gevp_mask" "correlator_id" "fit_method_count" "cm_mass_val" "cm_mass_err" "pion_mass_val" "pion_mass_err" "cm_mass_over_pion_mass_val" "cm_mass_over_pion_mass_err"
"cA2.30.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 4 5 0.564153295513663 0.00291819840046348 0.111956326904529 6.76570405750985e-05 5.03904791369895 0.0261219321351182
"cA2.30.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 5 5 0.573794269239927 0.00335587614884775 0.111956326904529 6.76570405750985e-05 5.1251616152898 0.0298792700958781
"cA2.30.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 6 5 0.583329548340394 0.0107761022968398 0.111956326904529 6.76570405750985e-05 5.21033124673544 0.0958440343529921
"cA2.30.48" 48 96 "3pi_I3" "A2" 3 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 7 5 0.595382368555298 0.00724988832466225 0.111956326904529 6.76570405750985e-05 5.31798769231696 0.0645653114278854
"cA2.30.48" 48 96 "3pi_I3" "A2" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.383629632823018 0.00421546541116607 0.111956326904529 6.76570405750985e-05 3.42660074182462 0.0373286195952064
"cA2.30.48" 48 96 "3pi_I3" "A2" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.449732792811249 0.0028477043034643 0.111956326904529 6.76570405750985e-05 4.01703776147248 0.0252137636479735
"cA2.30.48" 48 96 "3pi_I3" "A2" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.49883560141361 0.00637745623237851 0.111956326904529 6.76570405750985e-05 4.45562671807726 0.056486309361656
"cA2.30.48" 48 96 "3pi_I3" "A2" 4 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 4 5 0.523344206402625 0.00343667764993099 0.111956326904529 6.76570405750985e-05 4.674538910596 0.0304572287380937
"cA2.30.48" 48 96 "3pi_I3" "B1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.538227278115058 0.00361809592388012 0.111956326904529 6.76570405750985e-05 4.80747531646009 0.0323332602373123
"cA2.30.48" 48 96 "3pi_I3" "B1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.544549907308403 0.00402519044216774 0.111956326904529 6.76570405750985e-05 4.86394938423418 0.0354335369131863
"cA2.30.48" 48 96 "3pi_I3" "B1" 2 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 3 5 0.547766478621731 0.00480169556007543 0.111956326904529 6.76570405750985e-05 4.89267997411921 0.0429930218973646
"cA2.30.48" 48 96 "3pi_I3" "B2" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 1 5 0.495896162112314 0.00221813483242207 0.111956326904529 6.76570405750985e-05 4.4293714863939 0.0195323277142984
"cA2.30.48" 48 96 "3pi_I3" "B2" 1 1 1 3 "jackknife" 500 1 1 0 15 40 "values" NA 2 5 0.513782228524939 0.00537261413778667 0.111956326904529 6.76570405750985e-05 4.58913080422037 0.0476694151633626
