"ensemble" "extent_space" "extent_time" "channel" "irrep" "total_momentum_d_sq" "irrep_col" "irrep_row" "outlier_cutoff" "boot_method" "boot_R" "boot_seed" "boot_l" "pion_total_momentum_d_sq" "pion_tmin" "pion_tmax" "gevp_sort_type" "gevp_mask" "correlator_id" "fit_method_count" "cm_mass_val" "cm_mass_err" "pion_mass_val" "pion_mass_err" "cm_mass_over_pion_mass_val" "cm_mass_over_pion_mass_err"
"cA2.60.32" 32 64 "2pi_I2" "A1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.394498663980313 0.00197012754016191 0.157813038898738 0.000127983566046281 2.49978497805525 0.0114834674240915
"cA2.60.32" 32 64 "2pi_I2" "A1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.427146770803468 0.00106803114867736 0.157813038898738 0.000127983566046281 2.70666336434692 0.00611340454908957
"cA2.60.32" 32 64 "2pi_I2" "A1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 5 0.570166583132294 0.00202769834075364 0.157813038898738 0.000127983566046281 3.6129244269743 0.0125701049813656
"cA2.60.32" 32 64 "2pi_I2" "A1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 4 5 0.593373144726242 0.00272232801692211 0.157813038898738 0.000127983566046281 3.75997540423125 0.0165366955707688
"cA2.60.32" 32 64 "2pi_I2" "A1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 5 5 0.69990144536381 0.00410030898594501 0.157813038898738 0.000127983566046281 4.43500391506249 0.0259712266593235
"cA2.60.32" 32 64 "2pi_I2" "A1" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.418890309709582 0.00308192354252764 0.157813038898738 0.000127983566046281 2.6543453736948 0.0190901275701499
"cA2.60.32" 32 64 "2pi_I2" "A1" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.478230884767177 0.00266040768403445 0.157813038898738 0.000127983566046281 3.03036357517986 0.016263812095524
"cA2.60.32" 32 64 "2pi_I2" "A1" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 4 0.73517121155267 0.00498865838987152 0.157813038898738 0.000127983566046281 4.65849473961654 0.0312274182107958
"cA2.60.32" 32 64 "2pi_I2" "A1" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.31943449122667 0.00176623431169981 0.157813038898738 0.000127983566046281 2.02413243833191 0.0106951124828495
"cA2.60.32" 32 64 "2pi_I2" "A1" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.435826654383466 0.00379602011919361 0.157813038898738 0.000127983566046281 2.76166441901622 0.0238460332014203
"cA2.60.32" 32 64 "2pi_I2" "A1" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 5 0.516920617826507 0.00392951871727458 0.157813038898738 0.000127983566046281 3.27552540293071 0.0244865950259957
"cA2.60.32" 32 64 "2pi_I2" "A1g" 0 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 4 0.319294579179829 0.000275967765684344 0.157813038898738 0.000127983566046281 2.02324586997344 0.000747250112574328
"cA2.60.32" 32 64 "2pi_I2" "A1g" 0 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.52265380381872 0.00155775074579378 0.157813038898738 0.000127983566046281 3.31185437823098 0.00940401707996102
"cA2.60.32" 32 64 "2pi_I2" "A1g" 0 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 5 0.663000385504482 0.00535865054060266 0.157813038898738 0.000127983566046281 4.20117621541971 0.0336178697897891
"cA2.60.32" 32 64 "2pi_I2" "A2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.578953832204417 0.00145277727686987 0.157813038898738 0.000127983566046281 3.66860581511208 0.00919669788132725
"cA2.60.32" 32 64 "2pi_I2" "B1" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.541222180888604 0.00110344760539159 0.157813038898738 0.000127983566046281 3.42951497965821 0.00645617691263659
"cA2.60.32" 32 64 "2pi_I2" "B1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.567659757019427 0.00174621425238332 0.157813038898738 0.000127983566046281 3.59703964248272 0.0106479456363549
"cA2.60.32" 32 64 "2pi_I2" "B1" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.506702168778206 0.00210785692947422 0.157813038898738 0.000127983566046281 3.21077505581359 0.0128403440988082
"cA2.60.32" 32 64 "2pi_I2" "B2" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 3 0.671304001990219 0.00253519906127209 0.157813038898738 0.000127983566046281 4.25379301149488 0.0160933658983843
"cA2.60.32" 32 64 "2pi_I2" "B2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.69277205129898 0.0052507170384767 0.157813038898738 0.000127983566046281 4.38982771089976 0.0330288214275515
"cA2.60.32" 32 64 "2pi_I2" "E" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.537831624356269 0.00114742169311364 0.157813038898738 0.000127983566046281 3.40803033836371 0.00707415266047422
"cA2.60.32" 32 64 "2pi_I2" "E" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.671741495881837 0.00259921773758672 0.157813038898738 0.000127983566046281 4.2565652405494 0.0162700589598062
"cA2.60.32" 32 64 "2pi_I2" "E" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.464073325815068 0.00269435655475118 0.157813038898738 0.000127983566046281 2.94065261687816 0.0165038652377433
"cA2.60.32" 32 64 "2pi_I2" "E" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.738831665830887 0.00605504528612469 0.157813038898738 0.000127983566046281 4.68168961821315 0.0377036041123286
"cA2.60.32" 32 64 "2pi_I2" "Eg" 0 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.506371266053849 0.00168606149901146 0.157813038898738 0.000127983566046281 3.20867825363129 0.00978419595634595
"cA2.60.32" 32 64 "2pi_I2" "Eg" 0 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.644400854302204 0.00345014933497642 0.157813038898738 0.000127983566046281 4.08331820234252 0.0211548949801429
"cA2.60.32" 32 64 "3pi_I3" "A1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.763211311744756 0.00283356004970604 0.157813038898738 0.000127983566046281 4.83617397567813 0.0174769038848673
"cA2.60.32" 32 64 "3pi_I3" "A1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.790315957657109 0.00382737829788513 0.157813038898738 0.000127983566046281 5.00792560090186 0.0241559269104187
"cA2.60.32" 32 64 "3pi_I3" "A1" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 4 0.839720251490235 0.00521449461249943 0.157813038898738 0.000127983566046281 5.32098144329538 0.0322663317954101
"cA2.60.32" 32 64 "3pi_I3" "A1u" 0 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.483078365781915 0.000880601907979319 0.157813038898738 0.000127983566046281 3.06108018166919 0.004255731545573
"cA2.60.32" 32 64 "3pi_I3" "A1u" 0 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.69403043394158 0.00310154823187088 0.157813038898738 0.000127983566046281 4.39780159348501 0.019409333834742
"cA2.60.32" 32 64 "3pi_I3" "A2" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.551753192983598 0.00253033073130279 0.157813038898738 0.000127983566046281 3.4962459175356 0.0150348521278471
"cA2.60.32" 32 64 "3pi_I3" "A2" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.736924639402935 0.00399198571166298 0.157813038898738 0.000127983566046281 4.66960553161764 0.024666588925344
"cA2.60.32" 32 64 "3pi_I3" "A2" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 5 0.744044678591845 0.00161877651504666 0.157813038898738 0.000127983566046281 4.71472245756112 0.0100206334320172
"cA2.60.32" 32 64 "3pi_I3" "A2" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 4 5 0.766626506361495 0.00595911243676037 0.157813038898738 0.000127983566046281 4.85781473895455 0.037017385859353
"cA2.60.32" 32 64 "3pi_I3" "A2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.587271286309382 0.00767320623915464 0.157813038898738 0.000127983566046281 3.72131029481164 0.0473086863721934
"cA2.60.32" 32 64 "3pi_I3" "A2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.622970424214197 0.00259840931033963 0.157813038898738 0.000127983566046281 3.94752188134424 0.0156956299884933
"cA2.60.32" 32 64 "3pi_I3" "A2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 5 0.755294663753822 0.0023796478003732 0.157813038898738 0.000127983566046281 4.78600924882047 0.0142879079552384
"cA2.60.32" 32 64 "3pi_I3" "A2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 4 5 0.78075065287427 0.00656753924444581 0.157813038898738 0.000127983566046281 4.94731397559138 0.0409364694895182
"cA2.60.32" 32 64 "3pi_I3" "A2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 5 5 0.792294120631491 0.00368743139410678 0.157813038898738 0.000127983566046281 5.0204604521929 0.0212678259824414
"cA2.60.32" 32 64 "3pi_I3" "A2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 6 5 0.798622007301207 0.00658220125629027 0.157813038898738 0.000127983566046281 5.06055781495756 0.041092086115393
"cA2.60.32" 32 64 "3pi_I3" "A2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 7 5 0.800456014615777 0.0038768993744794 0.157813038898738 0.000127983566046281 5.07217920776114 0.0241486950390061
"cA2.60.32" 32 64 "3pi_I3" "A2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 8 5 0.824925197599578 0.00797630130420758 0.157813038898738 0.000127983566046281 5.22723092690015 0.0504384894085657
"cA2.60.32" 32 64 "3pi_I3" "A2" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.621455307414401 0.00379874750522085 0.157813038898738 0.000127983566046281 3.93792117401126 0.0232769053257339
"cA2.60.32" 32 64 "3pi_I3" "A2" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.675301014150091 0.00318622655750569 0.157813038898738 0.000127983566046281 4.27912052681151 0.0196615602686842
"cA2.60.32" 32 64 "3pi_I3" "A2" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 5 0.694661939228876 0.00463008459249591 0.157813038898738 0.000127983566046281 4.40180319748239 0.0288105331743319
"cA2.60.32" 32 64 "3pi_I3" "A2" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 4 5 0.835813579995905 0.00825118183518547 0.157813038898738 0.000127983566046281 5.29622638172638 0.0522958045865495
"cA2.60.32" 32 64 "3pi_I3" "A2" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 5 5 0.849536633919239 0.00646376466630092 0.157813038898738 0.000127983566046281 5.38318405023779 0.0402095677484371
"cA2.60.32" 32 64 "3pi_I3" "A2" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 6 5 0.856847982727597 0.00520426348332832 0.157813038898738 0.000127983566046281 5.42951323101637 0.033256921456566
"cA2.60.32" 32 64 "3pi_I3" "A2" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 7 5 0.88036159202374 0.00890752838886253 0.157813038898738 0.000127983566046281 5.57850985043532 0.0566732026642098
"cA2.60.32" 32 64 "3pi_I3" "A2" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.553562663056688 0.00312337799971648 0.157813038898738 0.000127983566046281 3.50771182735976 0.0188484283756749
"cA2.60.32" 32 64 "3pi_I3" "A2" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.647717535859909 0.00758129693198949 0.157813038898738 0.000127983566046281 4.10433472658444 0.0472591710837951
"cA2.60.32" 32 64 "3pi_I3" "A2" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 5 0.725082830843454 0.00760444210449663 0.157813038898738 0.000127983566046281 4.59456858510095 0.04772264661471
"cA2.60.32" 32 64 "3pi_I3" "A2" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 4 5 0.767186383962191 0.00472461942007931 0.157813038898738 0.000127983566046281 4.86136246609169 0.0299369639086197
"cA2.60.32" 32 64 "3pi_I3" "B1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.78749082798705 0.00264220314406391 0.157813038898738 0.000127983566046281 4.99002385026216 0.0166819555305451
"cA2.60.32" 32 64 "3pi_I3" "B1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.785990119875257 0.00496094934969182 0.157813038898738 0.000127983566046281 4.98051444519484 0.0309025806432456
"cA2.60.32" 32 64 "3pi_I3" "B1" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 5 0.809031640692648 0.00543030168854247 0.157813038898738 0.000127983566046281 5.12651962308242 0.0342169511709103
"cA2.60.32" 32 64 "3pi_I3" "B2" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.719512090747812 0.00649572243795779 0.157813038898738 0.000127983566046281 4.55926896642232 0.0405520570998282
"cA2.60.32" 32 64 "3pi_I3" "B2" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.748521910683631 0.00735541861386792 0.157813038898738 0.000127983566046281 4.74309294027301 0.0459739380692164
"cA2.60.32" 32 64 "3pi_I3" "B2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.75524617126682 0.00629678608436755 0.157813038898738 0.000127983566046281 4.7857019707442 0.0392727468457548
"cA2.60.32" 32 64 "3pi_I3" "B2" 2 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.79880810652513 0.00977407775631445 0.157813038898738 0.000127983566046281 5.06173705353772 0.061559080428847
"cA2.60.32" 32 64 "3pi_I3" "B2" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.71139674045917 0.00649239176035826 0.157813038898738 0.000127983566046281 4.50784514019558 0.040830969766998
"cA2.60.32" 32 64 "3pi_I3" "B2" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.743491586025342 0.0045959985438542 0.157813038898738 0.000127983566046281 4.71121772455324 0.0284582022251109
"cA2.60.32" 32 64 "3pi_I3" "E" 1 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.720068057150504 0.00405387891784325 0.157813038898738 0.000127983566046281 4.56279190981515 0.024759638299694
"cA2.60.32" 32 64 "3pi_I3" "E" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.664239558894835 0.0015106827082076 0.157813038898738 0.000127983566046281 4.20902837642618 0.0089963093670701
"cA2.60.32" 32 64 "3pi_I3" "E" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 2 5 0.834684399482115 0.0150962983924487 0.157813038898738 0.000127983566046281 5.28907120290421 0.0948185507333644
"cA2.60.32" 32 64 "3pi_I3" "E" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 3 5 0.8361375864263 0.00524647616874522 0.157813038898738 0.000127983566046281 5.29827948476943 0.0328288133384271
"cA2.60.32" 32 64 "3pi_I3" "E" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 4 5 0.83791862959997 0.0104593048059356 0.157813038898738 0.000127983566046281 5.30956526436088 0.0659226398637607
"cA2.60.32" 32 64 "3pi_I3" "E" 3 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 5 5 0.854653210860567 0.00433023555497113 0.157813038898738 0.000127983566046281 5.41560581321145 0.0270808796301064
"cA2.60.32" 32 64 "3pi_I3" "E" 4 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.742198618686877 0.00431292684491113 0.157813038898738 0.000127983566046281 4.70302469216829 0.0268616197834465
"cA2.60.32" 32 64 "3pi_I3" "Eu" 0 1 1 3 "bootstrap" 500 1 1 0 12 30 "values" NA 1 5 0.679529840485703 0.00394370983328186 0.157813038898738 0.000127983566046281 4.30591695862172 0.0238530836054508
